id	desc	pval	common_size	target_size
17919280	https://pubmed.ncbi.nlm.nih.gov/17919280	0.0137	2	10
9629924	https://pubmed.ncbi.nlm.nih.gov/9629924	0.0137	2	10
8740179	https://pubmed.ncbi.nlm.nih.gov/8740179	0.0149	3	29
27914785	https://pubmed.ncbi.nlm.nih.gov/27914785	0.0175	1	1
17029401	https://pubmed.ncbi.nlm.nih.gov/17029401	0.0175	1	1
15663941	https://pubmed.ncbi.nlm.nih.gov/15663941	0.0175	1	1
17029402	https://pubmed.ncbi.nlm.nih.gov/17029402	0.0175	1	1
15663942	https://pubmed.ncbi.nlm.nih.gov/15663942	0.0175	1	1
9315862	https://pubmed.ncbi.nlm.nih.gov/9315862	0.0175	1	1
23036858	https://pubmed.ncbi.nlm.nih.gov/23036858	0.0175	1	1
6211429	https://pubmed.ncbi.nlm.nih.gov/6211429	0.0175	1	1
2653423	https://pubmed.ncbi.nlm.nih.gov/2653423	0.0175	1	1
4572708	https://pubmed.ncbi.nlm.nih.gov/4572708	0.0175	1	1
23776225	https://pubmed.ncbi.nlm.nih.gov/23776225	0.0175	1	1
15272168	https://pubmed.ncbi.nlm.nih.gov/15272168	0.0175	1	1
10024470	https://pubmed.ncbi.nlm.nih.gov/10024470	0.0175	1	1
14832239	https://pubmed.ncbi.nlm.nih.gov/14832239	0.0175	1	1
9015391	https://pubmed.ncbi.nlm.nih.gov/9015391	0.0175	1	1
16322583	https://pubmed.ncbi.nlm.nih.gov/16322583	0.0175	1	1
27136273	https://pubmed.ncbi.nlm.nih.gov/27136273	0.0175	1	1
21515217	https://pubmed.ncbi.nlm.nih.gov/21515217	0.0175	1	1
4562389	https://pubmed.ncbi.nlm.nih.gov/4562389	0.0175	1	1
3049163	https://pubmed.ncbi.nlm.nih.gov/3049163	0.0175	1	1
15654896	https://pubmed.ncbi.nlm.nih.gov/15654896	0.0175	1	1
2189496	https://pubmed.ncbi.nlm.nih.gov/2189496	0.0175	1	1
3538014	https://pubmed.ncbi.nlm.nih.gov/3538014	0.0175	1	1
11377204	https://pubmed.ncbi.nlm.nih.gov/11377204	0.0175	1	1
374975	https://pubmed.ncbi.nlm.nih.gov/374975	0.0175	1	1
16990935	https://pubmed.ncbi.nlm.nih.gov/16990935	0.0175	1	1
20059543	https://pubmed.ncbi.nlm.nih.gov/20059543	0.0175	1	1
12999714	https://pubmed.ncbi.nlm.nih.gov/12999714	0.0175	1	1
16705359	https://pubmed.ncbi.nlm.nih.gov/16705359	0.0175	1	1
32763248	https://pubmed.ncbi.nlm.nih.gov/32763248	0.0175	1	1
780351	https://pubmed.ncbi.nlm.nih.gov/780351	0.0175	1	1
357689	https://pubmed.ncbi.nlm.nih.gov/357689	0.0175	1	1
13031681	https://pubmed.ncbi.nlm.nih.gov/13031681	0.0175	1	1
11292795	https://pubmed.ncbi.nlm.nih.gov/11292795	0.0175	1	1
12538896	https://pubmed.ncbi.nlm.nih.gov/12538896	0.0175	1	1
25861991	https://pubmed.ncbi.nlm.nih.gov/25861991	0.0175	1	1
16455053	https://pubmed.ncbi.nlm.nih.gov/16455053	0.0175	1	1
24196711	https://pubmed.ncbi.nlm.nih.gov/24196711	0.0175	1	1
18809688	https://pubmed.ncbi.nlm.nih.gov/18809688	0.0175	1	1
15872045	https://pubmed.ncbi.nlm.nih.gov/15872045	0.0175	1	1
4882206	https://pubmed.ncbi.nlm.nih.gov/4882206	0.0175	1	1
11807267	https://pubmed.ncbi.nlm.nih.gov/11807267	0.0175	1	1
16342318	https://pubmed.ncbi.nlm.nih.gov/16342318	0.0175	1	1
14628680	https://pubmed.ncbi.nlm.nih.gov/14628680	0.0175	1	1
11283595	https://pubmed.ncbi.nlm.nih.gov/11283595	0.0175	1	1
18838690	https://pubmed.ncbi.nlm.nih.gov/18838690	0.0175	1	1
16352845	https://pubmed.ncbi.nlm.nih.gov/16352845	0.0175	1	1
12057197	https://pubmed.ncbi.nlm.nih.gov/12057197	0.0175	1	1
20083605	https://pubmed.ncbi.nlm.nih.gov/20083605	0.0175	1	1
3056520	https://pubmed.ncbi.nlm.nih.gov/3056520	0.0175	1	1
19015356	https://pubmed.ncbi.nlm.nih.gov/19015356	0.0175	1	1
17059829	https://pubmed.ncbi.nlm.nih.gov/17059829	0.0175	1	1
19177367	https://pubmed.ncbi.nlm.nih.gov/19177367	0.0175	1	1
15025910	https://pubmed.ncbi.nlm.nih.gov/15025910	0.0175	1	1
12445484	https://pubmed.ncbi.nlm.nih.gov/12445484	0.0175	1	1
19462023	https://pubmed.ncbi.nlm.nih.gov/19462023	0.0175	1	1
8359454	https://pubmed.ncbi.nlm.nih.gov/8359454	0.0175	1	1
11049751	https://pubmed.ncbi.nlm.nih.gov/11049751	0.0175	1	1
12515551	https://pubmed.ncbi.nlm.nih.gov/12515551	0.0175	1	1
2062368	https://pubmed.ncbi.nlm.nih.gov/2062368	0.0175	1	1
3402450	https://pubmed.ncbi.nlm.nih.gov/3402450	0.0175	1	1
7673201	https://pubmed.ncbi.nlm.nih.gov/7673201	0.0175	1	1
4882207	https://pubmed.ncbi.nlm.nih.gov/4882207	0.0175	1	1
2091027	https://pubmed.ncbi.nlm.nih.gov/2091027	0.0175	1	1
15616302	https://pubmed.ncbi.nlm.nih.gov/15616302	0.0175	1	1
12813080	https://pubmed.ncbi.nlm.nih.gov/12813080	0.0175	1	1
19720022	https://pubmed.ncbi.nlm.nih.gov/19720022	0.0175	1	1
18942157	https://pubmed.ncbi.nlm.nih.gov/18942157	0.0175	1	1
12893936	https://pubmed.ncbi.nlm.nih.gov/12893936	0.0175	1	1
17915951	https://pubmed.ncbi.nlm.nih.gov/17915951	0.0175	1	1
18537473	https://pubmed.ncbi.nlm.nih.gov/18537473	0.0175	1	1
6355065	https://pubmed.ncbi.nlm.nih.gov/6355065	0.0175	1	1
6780168	https://pubmed.ncbi.nlm.nih.gov/6780168	0.0175	1	1
3141744	https://pubmed.ncbi.nlm.nih.gov/3141744	0.0175	1	1
7044304	https://pubmed.ncbi.nlm.nih.gov/7044304	0.0175	1	1
400804	https://pubmed.ncbi.nlm.nih.gov/400804	0.0175	1	1
15802247	https://pubmed.ncbi.nlm.nih.gov/15802247	0.0175	1	1
6752662	https://pubmed.ncbi.nlm.nih.gov/6752662	0.0175	1	1
15380549	https://pubmed.ncbi.nlm.nih.gov/15380549	0.0175	1	1
12893929	https://pubmed.ncbi.nlm.nih.gov/12893929	0.0175	1	1
14627735	https://pubmed.ncbi.nlm.nih.gov/14627735	0.0175	1	1
1521763	https://pubmed.ncbi.nlm.nih.gov/1521763	0.0175	1	1
19037818	https://pubmed.ncbi.nlm.nih.gov/19037818	0.0175	1	1
11380257	https://pubmed.ncbi.nlm.nih.gov/11380257	0.0175	1	1
18395745	https://pubmed.ncbi.nlm.nih.gov/18395745	0.0175	1	1
16157640	https://pubmed.ncbi.nlm.nih.gov/16157640	0.0175	1	1
26483541	https://pubmed.ncbi.nlm.nih.gov/26483541	0.0175	1	1
18390652	https://pubmed.ncbi.nlm.nih.gov/18390652	0.0175	1	1
7649986	https://pubmed.ncbi.nlm.nih.gov/7649986	0.0175	1	1
6446651	https://pubmed.ncbi.nlm.nih.gov/6446651	0.0175	1	1
1856194	https://pubmed.ncbi.nlm.nih.gov/1856194	0.0175	1	1
381310	https://pubmed.ncbi.nlm.nih.gov/381310	0.0175	1	1
8909293	https://pubmed.ncbi.nlm.nih.gov/8909293	0.0175	1	1
9098893	https://pubmed.ncbi.nlm.nih.gov/9098893	0.0175	1	1
8496960	https://pubmed.ncbi.nlm.nih.gov/8496960	0.0175	1	1
16204892	https://pubmed.ncbi.nlm.nih.gov/16204892	0.0175	1	1
14990798	https://pubmed.ncbi.nlm.nih.gov/14990798	0.0175	1	1
7552727	https://pubmed.ncbi.nlm.nih.gov/7552727	0.0175	1	1
31514245	https://pubmed.ncbi.nlm.nih.gov/31514245	0.0175	1	1
23462316	https://pubmed.ncbi.nlm.nih.gov/23462316	0.0175	1	1
12906829	https://pubmed.ncbi.nlm.nih.gov/12906829	0.0175	1	1
776976	https://pubmed.ncbi.nlm.nih.gov/776976	0.0175	1	1
6463	https://pubmed.ncbi.nlm.nih.gov/6463	0.0175	1	1
12837791	https://pubmed.ncbi.nlm.nih.gov/12837791	0.0175	1	1
33527317	https://pubmed.ncbi.nlm.nih.gov/33527317	0.0175	1	1
20053352	https://pubmed.ncbi.nlm.nih.gov/20053352	0.0175	1	1
9492273	https://pubmed.ncbi.nlm.nih.gov/9492273	0.0175	1	1
22302452	https://pubmed.ncbi.nlm.nih.gov/22302452	0.0175	1	1
1329945	https://pubmed.ncbi.nlm.nih.gov/1329945	0.0175	1	1
1507230	https://pubmed.ncbi.nlm.nih.gov/1507230	0.0175	1	1
2993232	https://pubmed.ncbi.nlm.nih.gov/2993232	0.0175	1	1
17947381	https://pubmed.ncbi.nlm.nih.gov/17947381	0.0175	1	1
7592446	https://pubmed.ncbi.nlm.nih.gov/7592446	0.0175	1	1
3299262	https://pubmed.ncbi.nlm.nih.gov/3299262	0.0175	1	1
7028159	https://pubmed.ncbi.nlm.nih.gov/7028159	0.0175	1	1
15976458	https://pubmed.ncbi.nlm.nih.gov/15976458	0.0175	1	1
8108402	https://pubmed.ncbi.nlm.nih.gov/8108402	0.0175	1	1
19724119	https://pubmed.ncbi.nlm.nih.gov/19724119	0.0175	1	1
17549433	https://pubmed.ncbi.nlm.nih.gov/17549433	0.0175	1	1
4914076	https://pubmed.ncbi.nlm.nih.gov/4914076	0.0175	1	1
9199437	https://pubmed.ncbi.nlm.nih.gov/9199437	0.0175	1	1
4960671	https://pubmed.ncbi.nlm.nih.gov/4960671	0.0175	1	1
28366830	https://pubmed.ncbi.nlm.nih.gov/28366830	0.0175	1	1
9190829	https://pubmed.ncbi.nlm.nih.gov/9190829	0.0175	1	1
4994515	https://pubmed.ncbi.nlm.nih.gov/4994515	0.0175	1	1
8811890	https://pubmed.ncbi.nlm.nih.gov/8811890	0.0175	1	1
17329804	https://pubmed.ncbi.nlm.nih.gov/17329804	0.0175	1	1
7909541	https://pubmed.ncbi.nlm.nih.gov/7909541	0.0175	1	1
12626710	https://pubmed.ncbi.nlm.nih.gov/12626710	0.0175	1	1
1706467	https://pubmed.ncbi.nlm.nih.gov/1706467	0.0175	1	1
1671037	https://pubmed.ncbi.nlm.nih.gov/1671037	0.0175	1	1
1345912	https://pubmed.ncbi.nlm.nih.gov/1345912	0.0175	1	1
15826651	https://pubmed.ncbi.nlm.nih.gov/15826651	0.0175	1	1
11401542	https://pubmed.ncbi.nlm.nih.gov/11401542	0.0175	1	1
16213543	https://pubmed.ncbi.nlm.nih.gov/16213543	0.0175	1	1
17550785	https://pubmed.ncbi.nlm.nih.gov/17550785	0.0175	1	1
17711307	https://pubmed.ncbi.nlm.nih.gov/17711307	0.0175	1	1
6142052	https://pubmed.ncbi.nlm.nih.gov/6142052	0.0175	1	1
2871019	https://pubmed.ncbi.nlm.nih.gov/2871019	0.0175	1	1
15610022	https://pubmed.ncbi.nlm.nih.gov/15610022	0.0175	1	1
2871020	https://pubmed.ncbi.nlm.nih.gov/2871020	0.0175	1	1
11570854	https://pubmed.ncbi.nlm.nih.gov/11570854	0.0175	1	1
2885307	https://pubmed.ncbi.nlm.nih.gov/2885307	0.0175	1	1
7910603	https://pubmed.ncbi.nlm.nih.gov/7910603	0.0175	1	1
9341128	https://pubmed.ncbi.nlm.nih.gov/9341128	0.0175	1	1
9758851	https://pubmed.ncbi.nlm.nih.gov/9758851	0.0175	1	1
16742424	https://pubmed.ncbi.nlm.nih.gov/16742424	0.0175	1	1
14267287	https://pubmed.ncbi.nlm.nih.gov/14267287	0.0175	1	1
32569710	https://pubmed.ncbi.nlm.nih.gov/32569710	0.0175	1	1
3140803	https://pubmed.ncbi.nlm.nih.gov/3140803	0.0175	1	1
8276829	https://pubmed.ncbi.nlm.nih.gov/8276829	0.0175	1	1
15954614	https://pubmed.ncbi.nlm.nih.gov/15954614	0.0175	1	1
6275005	https://pubmed.ncbi.nlm.nih.gov/6275005	0.0175	1	1
6343122	https://pubmed.ncbi.nlm.nih.gov/6343122	0.0175	1	1
12824188	https://pubmed.ncbi.nlm.nih.gov/12824188	0.0175	1	1
3514304	https://pubmed.ncbi.nlm.nih.gov/3514304	0.0175	1	1
1939121	https://pubmed.ncbi.nlm.nih.gov/1939121	0.0175	1	1
4359019	https://pubmed.ncbi.nlm.nih.gov/4359019	0.0175	1	1
3333000	https://pubmed.ncbi.nlm.nih.gov/3333000	0.0175	1	1
2277	https://pubmed.ncbi.nlm.nih.gov/2277	0.0175	1	1
3889909	https://pubmed.ncbi.nlm.nih.gov/3889909	0.0175	1	1
6339275	https://pubmed.ncbi.nlm.nih.gov/6339275	0.0175	1	1
7730298	https://pubmed.ncbi.nlm.nih.gov/7730298	0.0175	1	1
7612655	https://pubmed.ncbi.nlm.nih.gov/7612655	0.0175	1	1
13367004	https://pubmed.ncbi.nlm.nih.gov/13367004	0.0175	1	1
16878877	https://pubmed.ncbi.nlm.nih.gov/16878877	0.0175	1	1
6380576	https://pubmed.ncbi.nlm.nih.gov/6380576	0.0175	1	1
12741811	https://pubmed.ncbi.nlm.nih.gov/12741811	0.0175	1	1
3332995	https://pubmed.ncbi.nlm.nih.gov/3332995	0.0175	1	1
1091285	https://pubmed.ncbi.nlm.nih.gov/1091285	0.0175	1	1
11683626	https://pubmed.ncbi.nlm.nih.gov/11683626	0.0175	1	1
8051021	https://pubmed.ncbi.nlm.nih.gov/8051021	0.0175	1	1
6355771	https://pubmed.ncbi.nlm.nih.gov/6355771	0.0175	1	1
3276685	https://pubmed.ncbi.nlm.nih.gov/3276685	0.0175	1	1
10406936	https://pubmed.ncbi.nlm.nih.gov/10406936	0.0175	1	1
23832197	https://pubmed.ncbi.nlm.nih.gov/23832197	0.0175	1	1
13692169	https://pubmed.ncbi.nlm.nih.gov/13692169	0.0175	1	1
8385490	https://pubmed.ncbi.nlm.nih.gov/8385490	0.0175	1	1
13367044	https://pubmed.ncbi.nlm.nih.gov/13367044	0.0175	1	1
4862983	https://pubmed.ncbi.nlm.nih.gov/4862983	0.0175	1	1
25030911	https://pubmed.ncbi.nlm.nih.gov/25030911	0.0175	1	1
20639870	https://pubmed.ncbi.nlm.nih.gov/20639870	0.0175	1	1
16216072	https://pubmed.ncbi.nlm.nih.gov/16216072	0.0175	1	1
15157079	https://pubmed.ncbi.nlm.nih.gov/15157079	0.0175	1	1
2933396	https://pubmed.ncbi.nlm.nih.gov/2933396	0.0175	1	1
15511226	https://pubmed.ncbi.nlm.nih.gov/15511226	0.0175	1	1
4550560	https://pubmed.ncbi.nlm.nih.gov/4550560	0.0175	1	1
2532543	https://pubmed.ncbi.nlm.nih.gov/2532543	0.0175	1	1
1303749	https://pubmed.ncbi.nlm.nih.gov/1303749	0.0175	1	1
6349684	https://pubmed.ncbi.nlm.nih.gov/6349684	0.0175	1	1
12752439	https://pubmed.ncbi.nlm.nih.gov/12752439	0.0175	1	1
31965171	https://pubmed.ncbi.nlm.nih.gov/31965171	0.0175	1	1
783121	https://pubmed.ncbi.nlm.nih.gov/783121	0.0175	1	1
16427816	https://pubmed.ncbi.nlm.nih.gov/16427816	0.0175	1	1
15158730	https://pubmed.ncbi.nlm.nih.gov/15158730	0.0175	1	1
6751817	https://pubmed.ncbi.nlm.nih.gov/6751817	0.0175	1	1
11336655	https://pubmed.ncbi.nlm.nih.gov/11336655	0.0175	1	1
5256410	https://pubmed.ncbi.nlm.nih.gov/5256410	0.0175	1	1
12383057	https://pubmed.ncbi.nlm.nih.gov/12383057	0.0175	1	1
7779798	https://pubmed.ncbi.nlm.nih.gov/7779798	0.0175	1	1
18003612	https://pubmed.ncbi.nlm.nih.gov/18003612	0.0175	1	1
3298209	https://pubmed.ncbi.nlm.nih.gov/3298209	0.0175	1	1
5411547	https://pubmed.ncbi.nlm.nih.gov/5411547	0.0175	1	1
4550559	https://pubmed.ncbi.nlm.nih.gov/4550559	0.0175	1	1
24269999	https://pubmed.ncbi.nlm.nih.gov/24269999	0.0175	1	1
21725024	https://pubmed.ncbi.nlm.nih.gov/21725024	0.0175	1	1
17330300	https://pubmed.ncbi.nlm.nih.gov/17330300	0.0175	1	1
14585934	https://pubmed.ncbi.nlm.nih.gov/14585934	0.0175	1	1
1937008	https://pubmed.ncbi.nlm.nih.gov/1937008	0.0175	1	1
6089829	https://pubmed.ncbi.nlm.nih.gov/6089829	0.0175	1	1
782536	https://pubmed.ncbi.nlm.nih.gov/782536	0.0175	1	1
1323446	https://pubmed.ncbi.nlm.nih.gov/1323446	0.0175	1	1
214126	https://pubmed.ncbi.nlm.nih.gov/214126	0.0175	1	1
15096615	https://pubmed.ncbi.nlm.nih.gov/15096615	0.0175	1	1
1657712	https://pubmed.ncbi.nlm.nih.gov/1657712	0.0175	1	1
11768309	https://pubmed.ncbi.nlm.nih.gov/11768309	0.0175	1	1
14604526	https://pubmed.ncbi.nlm.nih.gov/14604526	0.0175	1	1
16957984	https://pubmed.ncbi.nlm.nih.gov/16957984	0.0175	1	1
7490752	https://pubmed.ncbi.nlm.nih.gov/7490752	0.0175	1	1
15380104	https://pubmed.ncbi.nlm.nih.gov/15380104	0.0175	1	1
321933	https://pubmed.ncbi.nlm.nih.gov/321933	0.0175	1	1
18621712	https://pubmed.ncbi.nlm.nih.gov/18621712	0.0175	1	1
16313181	https://pubmed.ncbi.nlm.nih.gov/16313181	0.0175	1	1
7730286	https://pubmed.ncbi.nlm.nih.gov/7730286	0.0175	1	1
1646199	https://pubmed.ncbi.nlm.nih.gov/1646199	0.0175	1	1
4364654	https://pubmed.ncbi.nlm.nih.gov/4364654	0.0175	1	1
29449156	https://pubmed.ncbi.nlm.nih.gov/29449156	0.0175	1	1
4297265	https://pubmed.ncbi.nlm.nih.gov/4297265	0.0175	1	1
4579004	https://pubmed.ncbi.nlm.nih.gov/4579004	0.0175	1	1
2681156	https://pubmed.ncbi.nlm.nih.gov/2681156	0.0175	1	1
4297266	https://pubmed.ncbi.nlm.nih.gov/4297266	0.0175	1	1
12676706	https://pubmed.ncbi.nlm.nih.gov/12676706	0.0175	1	1
9473052	https://pubmed.ncbi.nlm.nih.gov/9473052	0.0175	1	1
10205156	https://pubmed.ncbi.nlm.nih.gov/10205156	0.0175	1	1
12750020	https://pubmed.ncbi.nlm.nih.gov/12750020	0.0175	1	1
11812124	https://pubmed.ncbi.nlm.nih.gov/11812124	0.0175	1	1
10329792	https://pubmed.ncbi.nlm.nih.gov/10329792	0.0175	1	1
10480925	https://pubmed.ncbi.nlm.nih.gov/10480925	0.0175	1	1
12837781	https://pubmed.ncbi.nlm.nih.gov/12837781	0.0175	1	1
17873050	https://pubmed.ncbi.nlm.nih.gov/17873050	0.0175	1	1
1325457	https://pubmed.ncbi.nlm.nih.gov/1325457	0.0175	1	1
31586059	https://pubmed.ncbi.nlm.nih.gov/31586059	0.0175	1	1
7521508	https://pubmed.ncbi.nlm.nih.gov/7521508	0.0175	1	1
9297466	https://pubmed.ncbi.nlm.nih.gov/9297466	0.0175	1	1
32188856	https://pubmed.ncbi.nlm.nih.gov/32188856	0.0175	1	1
6998946	https://pubmed.ncbi.nlm.nih.gov/6998946	0.0175	1	1
8692838	https://pubmed.ncbi.nlm.nih.gov/8692838	0.0175	1	1
17280641	https://pubmed.ncbi.nlm.nih.gov/17280641	0.0175	1	1
6752127	https://pubmed.ncbi.nlm.nih.gov/6752127	0.0175	1	1
4301680	https://pubmed.ncbi.nlm.nih.gov/4301680	0.0175	1	1
7034777	https://pubmed.ncbi.nlm.nih.gov/7034777	0.0175	1	1
8830700	https://pubmed.ncbi.nlm.nih.gov/8830700	0.0175	1	1
16849805	https://pubmed.ncbi.nlm.nih.gov/16849805	0.0175	1	1
12783863	https://pubmed.ncbi.nlm.nih.gov/12783863	0.0175	1	1
1744060	https://pubmed.ncbi.nlm.nih.gov/1744060	0.0175	1	1
10922373	https://pubmed.ncbi.nlm.nih.gov/10922373	0.0175	1	1
2695398	https://pubmed.ncbi.nlm.nih.gov/2695398	0.0175	1	1
8423158	https://pubmed.ncbi.nlm.nih.gov/8423158	0.0175	1	1
10572146	https://pubmed.ncbi.nlm.nih.gov/10572146	0.0175	1	1
11029424	https://pubmed.ncbi.nlm.nih.gov/11029424	0.0175	1	1
2178550	https://pubmed.ncbi.nlm.nih.gov/2178550	0.0175	1	1
15723541	https://pubmed.ncbi.nlm.nih.gov/15723541	0.0175	1	1
8513804	https://pubmed.ncbi.nlm.nih.gov/8513804	0.0175	1	1
2178553	https://pubmed.ncbi.nlm.nih.gov/2178553	0.0175	1	1
15323550	https://pubmed.ncbi.nlm.nih.gov/15323550	0.0175	1	1
9425049	https://pubmed.ncbi.nlm.nih.gov/9425049	0.0175	1	1
1303763	https://pubmed.ncbi.nlm.nih.gov/1303763	0.0175	1	1
4550953	https://pubmed.ncbi.nlm.nih.gov/4550953	0.0175	1	1
18084072	https://pubmed.ncbi.nlm.nih.gov/18084072	0.0175	1	1
9920401	https://pubmed.ncbi.nlm.nih.gov/9920401	0.0175	1	1
3912513	https://pubmed.ncbi.nlm.nih.gov/3912513	0.0175	1	1
7019722	https://pubmed.ncbi.nlm.nih.gov/7019722	0.0175	1	1
7019721	https://pubmed.ncbi.nlm.nih.gov/7019721	0.0175	1	1
9680480	https://pubmed.ncbi.nlm.nih.gov/9680480	0.0175	1	1
8073037	https://pubmed.ncbi.nlm.nih.gov/8073037	0.0175	1	1
9637729	https://pubmed.ncbi.nlm.nih.gov/9637729	0.0175	1	1
2405902	https://pubmed.ncbi.nlm.nih.gov/2405902	0.0175	1	1
9628727	https://pubmed.ncbi.nlm.nih.gov/9628727	0.0175	1	1
4872216	https://pubmed.ncbi.nlm.nih.gov/4872216	0.0175	1	1
8441751	https://pubmed.ncbi.nlm.nih.gov/8441751	0.0175	1	1
18840539	https://pubmed.ncbi.nlm.nih.gov/18840539	0.0175	1	1
19861135	https://pubmed.ncbi.nlm.nih.gov/19861135	0.0175	1	1
8052134	https://pubmed.ncbi.nlm.nih.gov/8052134	0.0175	1	1
10849856	https://pubmed.ncbi.nlm.nih.gov/10849856	0.0175	1	1
4305270	https://pubmed.ncbi.nlm.nih.gov/4305270	0.0175	1	1
17715942	https://pubmed.ncbi.nlm.nih.gov/17715942	0.0175	1	1
16530464	https://pubmed.ncbi.nlm.nih.gov/16530464	0.0175	1	1
4903502	https://pubmed.ncbi.nlm.nih.gov/4903502	0.0175	1	1
21796982	https://pubmed.ncbi.nlm.nih.gov/21796982	0.0175	1	1
16080684	https://pubmed.ncbi.nlm.nih.gov/16080684	0.0175	1	1
1366944	https://pubmed.ncbi.nlm.nih.gov/1366944	0.0175	1	1
13535743	https://pubmed.ncbi.nlm.nih.gov/13535743	0.0175	1	1
4312205	https://pubmed.ncbi.nlm.nih.gov/4312205	0.0175	1	1
7918659	https://pubmed.ncbi.nlm.nih.gov/7918659	0.0175	1	1
2661531	https://pubmed.ncbi.nlm.nih.gov/2661531	0.0175	1	1
20236319	https://pubmed.ncbi.nlm.nih.gov/20236319	0.0175	1	1
10542166	https://pubmed.ncbi.nlm.nih.gov/10542166	0.0175	1	1
8429559	https://pubmed.ncbi.nlm.nih.gov/8429559	0.0175	1	1
18682219	https://pubmed.ncbi.nlm.nih.gov/18682219	0.0175	1	1
16139299	https://pubmed.ncbi.nlm.nih.gov/16139299	0.0175	1	1
9668095	https://pubmed.ncbi.nlm.nih.gov/9668095	0.0175	1	1
2845103	https://pubmed.ncbi.nlm.nih.gov/2845103	0.0175	1	1
6277367	https://pubmed.ncbi.nlm.nih.gov/6277367	0.0175	1	1
10736163	https://pubmed.ncbi.nlm.nih.gov/10736163	0.0175	1	1
8898112	https://pubmed.ncbi.nlm.nih.gov/8898112	0.0175	1	1
17217965	https://pubmed.ncbi.nlm.nih.gov/17217965	0.0175	1	1
18026087	https://pubmed.ncbi.nlm.nih.gov/18026087	0.0175	1	1
20471396	https://pubmed.ncbi.nlm.nih.gov/20471396	0.0175	1	1
2551346	https://pubmed.ncbi.nlm.nih.gov/2551346	0.0175	1	1
6290847	https://pubmed.ncbi.nlm.nih.gov/6290847	0.0175	1	1
9668094	https://pubmed.ncbi.nlm.nih.gov/9668094	0.0175	1	1
2551784	https://pubmed.ncbi.nlm.nih.gov/2551784	0.0175	1	1
24787383	https://pubmed.ncbi.nlm.nih.gov/24787383	0.0175	1	1
12236801	https://pubmed.ncbi.nlm.nih.gov/12236801	0.0175	1	1
3027060	https://pubmed.ncbi.nlm.nih.gov/3027060	0.0175	1	1
19527659	https://pubmed.ncbi.nlm.nih.gov/19527659	0.0175	1	1
7937733	https://pubmed.ncbi.nlm.nih.gov/7937733	0.0175	1	1
8805521	https://pubmed.ncbi.nlm.nih.gov/8805521	0.0175	1	1
8634252	https://pubmed.ncbi.nlm.nih.gov/8634252	0.0175	1	1
2542263	https://pubmed.ncbi.nlm.nih.gov/2542263	0.0175	1	1
11779236	https://pubmed.ncbi.nlm.nih.gov/11779236	0.0175	1	1
2223777	https://pubmed.ncbi.nlm.nih.gov/2223777	0.0175	1	1
22898349	https://pubmed.ncbi.nlm.nih.gov/22898349	0.0175	1	1
2223776	https://pubmed.ncbi.nlm.nih.gov/2223776	0.0175	1	1
23936827	https://pubmed.ncbi.nlm.nih.gov/23936827	0.0175	1	1
377019	https://pubmed.ncbi.nlm.nih.gov/377019	0.0175	1	1
7815090	https://pubmed.ncbi.nlm.nih.gov/7815090	0.0175	1	1
28767234	https://pubmed.ncbi.nlm.nih.gov/28767234	0.0175	1	1
2844237	https://pubmed.ncbi.nlm.nih.gov/2844237	0.0175	1	1
6259132	https://pubmed.ncbi.nlm.nih.gov/6259132	0.0175	1	1
9056261	https://pubmed.ncbi.nlm.nih.gov/9056261	0.0175	1	1
1548697	https://pubmed.ncbi.nlm.nih.gov/1548697	0.0175	1	1
19013178	https://pubmed.ncbi.nlm.nih.gov/19013178	0.0175	1	1
2832615	https://pubmed.ncbi.nlm.nih.gov/2832615	0.0175	1	1
3016722	https://pubmed.ncbi.nlm.nih.gov/3016722	0.0175	1	1
10070751	https://pubmed.ncbi.nlm.nih.gov/10070751	0.0175	1	1
16302237	https://pubmed.ncbi.nlm.nih.gov/16302237	0.0175	1	1
1748642	https://pubmed.ncbi.nlm.nih.gov/1748642	0.0175	1	1
19507242	https://pubmed.ncbi.nlm.nih.gov/19507242	0.0175	1	1
10821651	https://pubmed.ncbi.nlm.nih.gov/10821651	0.0175	1	1
19673471	https://pubmed.ncbi.nlm.nih.gov/19673471	0.0175	1	1
19805185	https://pubmed.ncbi.nlm.nih.gov/19805185	0.0175	1	1
2997739	https://pubmed.ncbi.nlm.nih.gov/2997739	0.0175	1	1
2241944	https://pubmed.ncbi.nlm.nih.gov/2241944	0.0175	1	1
15382240	https://pubmed.ncbi.nlm.nih.gov/15382240	0.0175	1	1
11724585	https://pubmed.ncbi.nlm.nih.gov/11724585	0.0175	1	1
18075575	https://pubmed.ncbi.nlm.nih.gov/18075575	0.0175	1	1
16098987	https://pubmed.ncbi.nlm.nih.gov/16098987	0.0175	1	1
4243860	https://pubmed.ncbi.nlm.nih.gov/4243860	0.0175	1	1
29239025	https://pubmed.ncbi.nlm.nih.gov/29239025	0.0175	1	1
19159290	https://pubmed.ncbi.nlm.nih.gov/19159290	0.0175	1	1
10491122	https://pubmed.ncbi.nlm.nih.gov/10491122	0.0175	1	1
15362104	https://pubmed.ncbi.nlm.nih.gov/15362104	0.0175	1	1
6243627	https://pubmed.ncbi.nlm.nih.gov/6243627	0.0175	1	1
2017434	https://pubmed.ncbi.nlm.nih.gov/2017434	0.0175	1	1
4910856	https://pubmed.ncbi.nlm.nih.gov/4910856	0.0175	1	1
