,id,desc,elements
0, GO:0005829,750,"['b0003', 'b0004', 'b0008', 'b0009', 'b0014', 'b0015', 'b0023', 'b0026', 'b0028', 'b0032', 'b0033', 'b0048', 'b0051', 'b0064', 'b0071', 'b0072', 'b0073', 'b0074', 'b0077', 'b0078', 'b0082', 'b0085', 'b0086', 'b0092', 'b0094', 'b0098', 'b0102', 'b0104', 'b0109', 'b0114', 'b0116', 'b0118', 'b0120', 'b0121', 'b0125', 'b0126', 'b0131', 'b0133', 'b0134', 'b0143', 'b0144', 'b0145', 'b0156', 'b0170', 'b0171', 'b0172', 'b0174', 'b0178', 'b0179', 'b0181', 'b0184', 'b0185', 'b0188', 'b0194', 'b0200', 'b0215', 'b0222', 'b0238', 'b0242', 'b0243', 'b0253', 'b0267', 'b0306', 'b0312', 'b0320', 'b0337', 'b0345', 'b0352', 'b0356', 'b0369', 'b0381', 'b0386', 'b0388', 'b0391', 'b0393', 'b0394', 'b0399', 'b0400', 'b0405', 'b0406', 'b0410', 'b0415', 'b0416', 'b0420', 'b0421', 'b0423', 'b0426', 'b0435', 'b0436', 'b0437', 'b0438', 'b0439', 'b0440', 'b0450', 'b0460', 'b0469', 'b0471', 'b0473', 'b0474', 'b0481', 'b0506', 'b0518', 'b0521', 'b0522', 'b0525', 'b0526', 'b0528', 'b0529', 'b0537', 'b0571', 'b0578', 'b0586', 'b0594', 'b0595', 'b0605', 'b0606', 'b0619', 'b0623', 'b0628', 'b0642', 'b0650', 'b0651', 'b0660', 'b0674', 'b0675', 'b0678', 'b0680', 'b0683', 'b0684', 'b0687', 'b0688', 'b0693', 'b0694', 'b0710', 'b0712', 'b0720', 'b0726', 'b0727', 'b0728', 'b0729', 'b0754', 'b0755', 'b0757', 'b0758', 'b0759', 'b0761', 'b0766', 'b0768', 'b0771', 'b0778', 'b0782', 'b0784', 'b0797', 'b0800', 'b0822', 'b0826', 'b0827', 'b0838', 'b0844', 'b0871', 'b0880', 'b0882', 'b0884', 'b0888', 'b0889', 'b0893', 'b0901', 'b0905', 'b0907', 'b0908', 'b0910', 'b0912', 'b0918', 'b0924', 'b0927', 'b0928', 'b0931', 'b0945', 'b0954', 'b0962', 'b0967', 'b0989', 'b0990', 'b0995', 'b1004', 'b1014', 'b1019', 'b1020', 'b1062', 'b1066', 'b1086', 'b1089', 'b1091', 'b1092', 'b1093', 'b1094', 'b1095', 'b1098', 'b1101', 'b1103', 'b1107', 'b1114', 'b1130', 'b1131', 'b1133', 'b1136', 'b1174', 'b1175', 'b1176', 'b1187', 'b1192', 'b1199', 'b1200', 'b1207', 'b1221', 'b1235', 'b1236', 'b1237', 'b1238', 'b1241', 'b1260', 'b1261', 'b1264', 'b1267', 'b1269', 'b1274', 'b1275', 'b1276', 'b1277', 'b1280', 'b1281', 'b1284', 'b1286', 'b1288', 'b1302', 'b1304', 'b1323', 'b1324', 'b1334', 'b1344', 'b1370', 'b1415', 'b1422', 'b1444', 'b1479', 'b1480', 'b1482', 'b1493', 'b1507', 'b1512', 'b1518', 'b1538', 'b1552', 'b1557', 'b1558', 'b1593', 'b1608', 'b1612', 'b1613', 'b1617', 'b1623', 'b1636', 'b1637', 'b1638', 'b1651', 'b1652', 'b1656', 'b1658', 'b1662', 'b1676', 'b1682', 'b1684', 'b1693', 'b1702', 'b1703', 'b1712', 'b1713', 'b1714', 'b1716', 'b1718', 'b1719', 'b1723', 'b1727', 'b1732', 'b1740', 'b1749', 'b1761', 'b1764', 'b1767', 'b1778', 'b1779', 'b1780', 'b1805', 'b1807', 'b1814', 'b1817', 'b1823', 'b1827', 'b1831', 'b1842', 'b1844', 'b1849', 'b1851', 'b1852', 'b1854', 'b1860', 'b1864', 'b1866', 'b1870', 'b1876', 'b1881', 'b1882', 'b1883', 'b1888', 'b1896', 'b1900', 'b1902', 'b1905', 'b1922', 'b1940', 'b1955', 'b1969', 'b1976', 'b1983', 'b2016', 'b2019', 'b2020', 'b2021', 'b2024', 'b2025', 'b2026', 'b2029', 'b2042', 'b2065', 'b2066', 'b2069', 'b2079', 'b2081', 'b2097', 'b2103', 'b2104', 'b2107', 'b2113', 'b2114', 'b2125', 'b2143', 'b2153', 'b2154', 'b2162', 'b2163', 'b2168', 'b2171', 'b2183', 'b2185', 'b2210', 'b2217', 'b2231', 'b2234', 'b2235', 'b2241', 'b2242', 'b2296', 'b2303', 'b2312', 'b2316', 'b2323', 'b2329', 'b2330', 'b2342', 'b2366', 'b2369', 'b2381', 'b2388', 'b2400', 'b2409', 'b2411', 'b2414', 'b2415', 'b2416', 'b2418', 'b2431', 'b2450', 'b2453', 'b2463', 'b2464', 'b2465', 'b2467', 'b2476', 'b2480', 'b2498', 'b2499', 'b2500', 'b2501', 'b2507', 'b2508', 'b2511', 'b2514', 'b2515', 'b2517', 'b2518', 'b2521', 'b2523', 'b2524', 'b2526', 'b2527', 'b2528', 'b2529', 'b2531', 'b2532', 'b2533', 'b2551', 'b2553', 'b2557', 'b2566', 'b2567', 'b2569', 'b2576', 'b2579', 'b2581', 'b2582', 'b2585', 'b2592', 'b2593', 'b2594', 'b2606', 'b2607', 'b2608', 'b2610', 'b2614', 'b2615', 'b2616', 'b2620', 'b2632', 'b2662', 'b2669', 'b2684', 'b2687', 'b2688', 'b2697', 'b2731', 'b2733', 'b2745', 'b2747', 'b2761', 'b2764', 'b2777', 'b2779', 'b2780', 'b2791', 'b2799', 'b2820', 'b2827', 'b2834', 'b2852', 'b2890', 'b2898', 'b2903', 'b2904', 'b2905', 'b2908', 'b2910', 'b2913', 'b2914', 'b2919', 'b2925', 'b2926', 'b2927', 'b2935', 'b2942', 'b2947', 'b2950', 'b2954', 'b2962', 'b2965', 'b2976', 'b2988', 'b3011', 'b3012', 'b3019', 'b3025', 'b3029', 'b3030', 'b3034', 'b3041', 'b3052', 'b3053', 'b3064', 'b3065', 'b3067', 'b3071', 'b3114', 'b3117', 'b3118', 'b3141', 'b3162', 'b3164', 'b3165', 'b3166', 'b3168', 'b3169', 'b3170', 'b3172', 'b3176', 'b3177', 'b3179', 'b3180', 'b3181', 'b3183', 'b3186', 'b3187', 'b3204', 'b3210', 'b3212', 'b3213', 'b3228', 'b3230', 'b3231', 'b3236', 'b3255', 'b3256', 'b3261', 'b3281', 'b3282', 'b3288', 'b3289', 'b3294', 'b3295', 'b3296', 'b3297', 'b3298', 'b3303', 'b3304', 'b3305', 'b3306', 'b3308', 'b3309', 'b3310', 'b3314', 'b3315', 'b3316', 'b3317', 'b3319', 'b3320', 'b3321', 'b3323', 'b3336', 'b3340', 'b3341', 'b3342', 'b3345', 'b3349', 'b3357', 'b3371', 'b3380', 'b3384', 'b3385', 'b3386', 'b3390', 'b3397', 'b3399', 'b3400', 'b3401', 'b3403', 'b3404', 'b3405', 'b3407', 'b3414', 'b3416', 'b3417', 'b3429', 'b3432', 'b3433', 'b3438', 'b3440', 'b3461', 'b3464', 'b3470', 'b3475', 'b3498', 'b3499', 'b3500', 'b3517', 'b3526', 'b3534', 'b3556', 'b3559', 'b3560', 'b3585', 'b3589', 'b3590', 'b3591', 'b3592', 'b3608', 'b3610', 'b3612', 'b3616', 'b3617', 'b3636', 'b3637', 'b3639', 'b3640', 'b3642', 'b3643', 'b3647', 'b3648', 'b3649', 'b3652', 'b3697', 'b3699', 'b3700', 'b3701', 'b3702', 'b3706', 'b3712', 'b3718', 'b3721', 'b3729', 'b3730', 'b3741', 'b3744', 'b3746', 'b3752', 'b3755', 'b3770', 'b3771', 'b3774', 'b3778', 'b3780', 'b3781', 'b3783', 'b3789', 'b3805', 'b3807', 'b3813', 'b3826', 'b3829', 'b3831', 'b3843', 'b3847', 'b3850', 'b3863', 'b3865', 'b3866', 'b3868', 'b3870', 'b3883', 'b3891', 'b3908', 'b3910', 'b3911', 'b3912', 'b3916', 'b3919', 'b3923', 'b3924', 'b3926', 'b3928', 'b3931', 'b3932', 'b3934', 'b3936', 'b3938', 'b3940', 'b3941', 'b3942', 'b3956', 'b3960', 'b3961', 'b3962', 'b3965', 'b3972', 'b3980', 'b3983', 'b3984', 'b3985', 'b3986', 'b3987', 'b3988', 'b3992', 'b3996', 'b3997', 'b4000', 'b4006', 'b4015', 'b4018', 'b4019', 'b4024', 'b4025', 'b4043', 'b4046', 'b4049', 'b4051', 'b4052', 'b4054', 'b4058', 'b4059', 'b4069', 'b4085', 'b4094', 'b4109', 'b4113', 'b4119', 'b4122', 'b4125', 'b4129', 'b4133', 'b4142', 'b4143', 'b4147', 'b4154', 'b4155', 'b4161', 'b4162', 'b4172', 'b4173', 'b4177', 'b4178', 'b4179', 'b4180', 'b4200', 'b4202', 'b4203', 'b4207', 'b4209', 'b4219', 'b4226', 'b4232', 'b4235', 'b4239', 'b4245', 'b4258', 'b4295', 'b4301', 'b4328', 'b4349', 'b4350', 'b4352', 'b4371', 'b4375', 'b4381', 'b4382', 'b4383', 'b4384', 'b4385', 'b4386', 'b4396', 'b4398', 'b4401', 'b4403', 'b4483']"
1,GO:0005886,731,"['b0007', 'b0010', 'b0018', 'b0019', 'b0040', 'b0045', 'b0055', 'b0065', 'b0067', 'b0089', 'b0090', 'b0106', 'b0111', 'b0128', 'b0149', 'b0153', 'b0157', 'b0193', 'b0198', 'b0217', 'b0218', 'b0227', 'b0229', 'b0251', 'b0263', 'b0270', 'b0287', 'b0301', 'b0310', 'b0311', 'b0314', 'b0317', 'b0321', 'b0328', 'b0336', 'b0341', 'b0353', 'b0367', 'b0379', 'b0380', 'b0396', 'b0408', 'b0409', 'b0412', 'b0418', 'b0429', 'b0433', 'b0434', 'b0451', 'b0453', 'b0457', 'b0458', 'b0462', 'b0465', 'b0468', 'b0479', 'b0486', 'b0488', 'b0489', 'b0491', 'b0496', 'b0511', 'b0527', 'b0543', 'b0557', 'b0569', 'b0576', 'b0577', 'b0580', 'b0589', 'b0590', 'b0591', 'b0598', 'b0612', 'b0627', 'b0634', 'b0635', 'b0653', 'b0654', 'b0657', 'b0658', 'b0682', 'b0689', 'b0692', 'b0698', 'b0702', 'b0715', 'b0721', 'b0724', 'b0733', 'b0734', 'b0736', 'b0737', 'b0738', 'b0739', 'b0751', 'b0762', 'b0764', 'b0770', 'b0786', 'b0787', 'b0788', 'b0791', 'b0792', 'b0793', 'b0795', 'b0808', 'b0810', 'b0813', 'b0815', 'b0818', 'b0831', 'b0832', 'b0833', 'b0841', 'b0842', 'b0845', 'b0847', 'b0848', 'b0856', 'b0857', 'b0858', 'b0861', 'b0862', 'b0865', 'b0869', 'b0874', 'b0875', 'b0878', 'b0896', 'b0898', 'b0899', 'b0904', 'b0906', 'b0913', 'b0934', 'b0950', 'b0951', 'b0960', 'b0961', 'b0970', 'b0973', 'b0978', 'b0979', 'b0984', 'b0986', 'b0987', 'b0991', 'b0992', 'b1021', 'b1022', 'b1029', 'b1036', 'b1037', 'b1047', 'b1049', 'b1054', 'b1057', 'b1063', 'b1065', 'b1109', 'b1115', 'b1116', 'b1118', 'b1121', 'b1122', 'b1124', 'b1125', 'b1138', 'b1139', 'b1142', 'b1150', 'b1168', 'b1186', 'b1191', 'b1195', 'b1206', 'b1213', 'b1216', 'b1227', 'b1242', 'b1244', 'b1245', 'b1249', 'b1250', 'b1252', 'b1255', 'b1268', 'b1279', 'b1283', 'b1292', 'b1293', 'b1296', 'b1305', 'b1306', 'b1311', 'b1312', 'b1322', 'b1330', 'b1332', 'b1336', 'b1353', 'b1381', 'b1408', 'b1409', 'b1414', 'b1418', 'b1429', 'b1431', 'b1433', 'b1443', 'b1447', 'b1453', 'b1465', 'b1467', 'b1468', 'b1469', 'b1476', 'b1485', 'b1486', 'b1492', 'b1510', 'b1514', 'b1515', 'b1528', 'b1533', 'b1534', 'b1562', 'b1582', 'b1585', 'b1587', 'b1588', 'b1590', 'b1596', 'b1600', 'b1602', 'b1603', 'b1607', 'b1614', 'b1616', 'b1621', 'b1626', 'b1627', 'b1628', 'b1629', 'b1630', 'b1631', 'b1632', 'b1634', 'b1643', 'b1645', 'b1657', 'b1660', 'b1663', 'b1670', 'b1688', 'b1690', 'b1691', 'b1708', 'b1711', 'b1726', 'b1728', 'b1737', 'b1739', 'b1750', 'b1752', 'b1755', 'b1758', 'b1762', 'b1769', 'b1775', 'b1789', 'b1791', 'b1795', 'b1798', 'b1801', 'b1806', 'b1815', 'b1816', 'b1818', 'b1819', 'b1820', 'b1825', 'b1826', 'b1828', 'b1833', 'b1840', 'b1846', 'b1869', 'b1879', 'b1880', 'b1889', 'b1890', 'b1907', 'b1912', 'b1918', 'b1928', 'b1929', 'b1944', 'b1947', 'b1948', 'b1949', 'b1950', 'b1958', 'b1963', 'b1972', 'b1974', 'b1981', 'b1985', 'b1992', 'b2001', 'b2008', 'b2013', 'b2014', 'b2032', 'b2035', 'b2037', 'b2046', 'b2047', 'b2056', 'b2063', 'b2064', 'b2074', 'b2075', 'b2076', 'b2077', 'b2092', 'b2098', 'b2106', 'b2123', 'b2128', 'b2130', 'b2133', 'b2135', 'b2136', 'b2141', 'b2142', 'b2144', 'b2152', 'b2158', 'b2174', 'b2176', 'b2178', 'b2179', 'b2182', 'b2188', 'b2194', 'b2196', 'b2199', 'b2200', 'b2202', 'b2204', 'b2205', 'b2223', 'b2240', 'b2243', 'b2246', 'b2254', 'b2258', 'b2276', 'b2277', 'b2278', 'b2279', 'b2280', 'b2282', 'b2284', 'b2285', 'b2288', 'b2292', 'b2295', 'b2298', 'b2307', 'b2313', 'b2317', 'b2321', 'b2322', 'b2351', 'b2352', 'b2365', 'b2367', 'b2368', 'b2372', 'b2376', 'b2377', 'b2386', 'b2395', 'b2410', 'b2423', 'b2424', 'b2429', 'b2433', 'b2452', 'b2470', 'b2483', 'b2492', 'b2493', 'b2497', 'b2504', 'b2505', 'b2536', 'b2543', 'b2546', 'b2570', 'b2572', 'b2578', 'b2587', 'b2605', 'b2611', 'b2636', 'b2642', 'b2663', 'b2666', 'b2670', 'b2681', 'b2686', 'b2689', 'b2702', 'b2703', 'b2715', 'b2722', 'b2723', 'b2740', 'b2749', 'b2771', 'b2778', 'b2789', 'b2796', 'b2801', 'b2807', 'b2809', 'b2828', 'b2832', 'b2833', 'b2835', 'b2841', 'b2863', 'b2882', 'b2888', 'b2899', 'b2923', 'b2933', 'b2943', 'b2952', 'b2964', 'b2966', 'b2968', 'b2969', 'b2969', 'b2970', 'b2970', 'b2975', 'b2979', 'b2983', 'b2995', 'b3002', 'b3005', 'b3006', 'b3009', 'b3027', 'b3050', 'b3057', 'b3063', 'b3078', 'b3086', 'b3088', 'b3090', 'b3093', 'b3095', 'b3098', 'b3099', 'b3101', 'b3103', 'b3104', 'b3110', 'b3116', 'b3139', 'b3140', 'b3151', 'b3163', 'b3173', 'b3175', 'b3184', 'b3199', 'b3208', 'b3214', 'b3227', 'b3240', 'b3241', 'b3242', 'b3249', 'b3250', 'b3252', 'b3257', 'b3258', 'b3263', 'b3266', 'b3267', 'b3269', 'b3270', 'b3291', 'b3322', 'b3324', 'b3327', 'b3328', 'b3329', 'b3330', 'b3331', 'b3332', 'b3333', 'b3334', 'b3350', 'b3358', 'b3364', 'b3367', 'b3370', 'b3377', 'b3393', 'b3394', 'b3396', 'b3398', 'b3402', 'b3415', 'b3434', 'b3462', 'b3468', 'b3471', 'b3473', 'b3474', 'b3477', 'b3478', 'b3485', 'b3487', 'b3491', 'b3494', 'b3496', 'b3502', 'b3508', 'b3511', 'b3513', 'b3514', 'b3522', 'b3523', 'b3524', 'b3528', 'b3529', 'b3532', 'b3533', 'b3537', 'b3542', 'b3543', 'b3546', 'b3547', 'b3552', 'b3561', 'b3562', 'b3563', 'b3568', 'b3577', 'b3578', 'b3586', 'b3587', 'b3597', 'b3598', 'b3599', 'b3603', 'b3622', 'b3633', 'b3646', 'b3653', 'b3654', 'b3657', 'b3660', 'b3661', 'b3662', 'b3666', 'b3673', 'b3675', 'b3676', 'b3677', 'b3682', 'b3683', 'b3685', 'b3691', 'b3705', 'b3710', 'b3716', 'b3722', 'b3735', 'b3736', 'b3737', 'b3739', 'b3747', 'b3750', 'b3754', 'b3792', 'b3793', 'b3802', 'b3803', 'b3816', 'b3817', 'b3818', 'b3819', 'b3824', 'b3827', 'b3839', 'b3862', 'b3874', 'b3876', 'b3877', 'b3886', 'b3892', 'b3907', 'b3909', 'b3915', 'b3918', 'b3921', 'b3927', 'b3955', 'b3964', 'b3981', 'b4027', 'b4029', 'b4030', 'b4031', 'b4032', 'b4033', 'b4044', 'b4050', 'b4061', 'b4065', 'b4067', 'b4068', 'b4073', 'b4074', 'b4075', 'b4076', 'b4081', 'b4082', 'b4086', 'b4103', 'b4104', 'b4114', 'b4120', 'b4121', 'b4130', 'b4132', 'b4140', 'b4148', 'b4156', 'b4158', 'b4159', 'b4176', 'b4184', 'b4189', 'b4193', 'b4210', 'b4218', 'b4230', 'b4231', 'b4240', 'b4257', 'b4261', 'b4262', 'b4265', 'b4279', 'b4282', 'b4288', 'b4289', 'b4296', 'b4304', 'b4329', 'b4330', 'b4332', 'b4333', 'b4336', 'b4337', 'b4356', 'b4363', 'b4364', 'b4387', 'b4400', 'b4410', 'b4411', 'b4412', 'b4415', 'b4419', 'b4421', 'b4423', 'b4453', 'b4455', 'b4460', 'b4461', 'b4466', 'b4467', 'b4481', 'b4490', 'b4515', 'b4522', 'b4542', 'b4544', 'b4547', 'b4553', 'b4558', 'b4559', 'b4568', 'b4575', 'b4592', 'b4598', 'b4599', 'b4602', 'b4613', 'b4622', 'b4655', 'b4663', 'b4671', 'b4675', 'b4676', 'b4679', 'b4680', 'b4689', 'b4703', 'b4720', 'b4730', 'b4731', 'b4734', 'b4741', 'b4744', 'b4745', 'b4748', 'b4750', 'b4756']"
2, GO:0016021,620,"['b0007', 'b0010', 'b0018', 'b0040', 'b0045', 'b0055', 'b0065', 'b0066', 'b0067', 'b0093', 'b0106', 'b0124', 'b0129', 'b0139', 'b0149', 'b0150', 'b0157', 'b0175', 'b0177', 'b0218', 'b0229', 'b0260', 'b0263', 'b0287', 'b0301', 'b0310', 'b0314', 'b0317', 'b0321', 'b0336', 'b0341', 'b0343', 'b0353', 'b0379', 'b0380', 'b0385', 'b0396', 'b0400', 'b0401', 'b0402', 'b0408', 'b0409', 'b0428', 'b0433', 'b0448', 'b0449', 'b0457', 'b0458', 'b0465', 'b0468', 'b0478', 'b0484', 'b0486', 'b0488', 'b0489', 'b0496', 'b0511', 'b0518', 'b0527', 'b0532', 'b0543', 'b0565', 'b0575', 'b0576', 'b0577', 'b0580', 'b0587', 'b0612', 'b0697', 'b0702', 'b0715', 'b0718', 'b0721', 'b0722', 'b0737', 'b0738', 'b0739', 'b0741', 'b0751', 'b0752', 'b0762', 'b0770', 'b0786', 'b0787', 'b0788', 'b0791', 'b0805', 'b0808', 'b0813', 'b0814', 'b0815', 'b0818', 'b0833', 'b0834', 'b0841', 'b0842', 'b0845', 'b0847', 'b0848', 'b0858', 'b0869', 'b0875', 'b0879', 'b0886', 'b0898', 'b0899', 'b0906', 'b0913', 'b0920', 'b0925', 'b0929', 'b0940', 'b0951', 'b0957', 'b0961', 'b0970', 'b0972', 'b0978', 'b0979', 'b0981', 'b0987', 'b0991', 'b0992', 'b0993', 'b0996', 'b1006', 'b1021', 'b1022', 'b1025', 'b1029', 'b1036', 'b1047', 'b1049', 'b1057', 'b1065', 'b1102', 'b1115', 'b1121', 'b1122', 'b1138', 'b1139', 'b1142', 'b1150', 'b1168', 'b1182', 'b1184', 'b1186', 'b1195', 'b1198', 'b1206', 'b1213', 'b1244', 'b1245', 'b1249', 'b1250', 'b1255', 'b1256', 'b1272', 'b1292', 'b1293', 'b1296', 'b1305', 'b1306', 'b1311', 'b1312', 'b1322', 'b1330', 'b1332', 'b1336', 'b1353', 'b1408', 'b1409', 'b1411', 'b1429', 'b1433', 'b1443', 'b1447', 'b1451', 'b1453', 'b1465', 'b1476', 'b1492', 'b1496', 'b1513', 'b1514', 'b1515', 'b1520', 'b1522', 'b1528', 'b1534', 'b1543', 'b1562', 'b1590', 'b1596', 'b1626', 'b1627', 'b1630', 'b1631', 'b1632', 'b1643', 'b1645', 'b1657', 'b1660', 'b1688', 'b1690', 'b1691', 'b1726', 'b1728', 'b1729', 'b1737', 'b1750', 'b1752', 'b1755', 'b1758', 'b1762', 'b1769', 'b1775', 'b1785', 'b1786', 'b1795', 'b1801', 'b1815', 'b1816', 'b1820', 'b1825', 'b1826', 'b1829', 'b1840', 'b1846', 'b1856', 'b1869', 'b1879', 'b1880', 'b1889', 'b1890', 'b1912', 'b1938', 'b1944', 'b1947', 'b1948', 'b1949', 'b1950', 'b1956', 'b1958', 'b1963', 'b1968', 'b1974', 'b1981', 'b1985', 'b1992', 'b2000', 'b2001', 'b2008', 'b2013', 'b2014', 'b2027', 'b2035', 'b2056', 'b2063', 'b2067', 'b2092', 'b2109', 'b2128', 'b2130', 'b2135', 'b2136', 'b2139', 'b2141', 'b2142', 'b2144', 'b2148', 'b2152', 'b2155', 'b2156', 'b2158', 'b2167', 'b2170', 'b2176', 'b2178', 'b2179', 'b2182', 'b2188', 'b2190', 'b2194', 'b2195', 'b2197', 'b2198', 'b2202', 'b2204', 'b2211', 'b2219', 'b2223', 'b2240', 'b2246', 'b2254', 'b2257', 'b2271', 'b2292', 'b2295', 'b2298', 'b2313', 'b2317', 'b2321', 'b2344', 'b2350', 'b2351', 'b2352', 'b2368', 'b2370', 'b2372', 'b2377', 'b2380', 'b2383', 'b2386', 'b2389', 'b2392', 'b2395', 'b2406', 'b2423', 'b2424', 'b2430', 'b2433', 'b2452', 'b2469', 'b2486', 'b2493', 'b2497', 'b2503', 'b2504', 'b2519', 'b2543', 'b2546', 'b2556', 'b2568', 'b2570', 'b2572', 'b2587', 'b2604', 'b2605', 'b2611', 'b2642', 'b2647', 'b2663', 'b2666', 'b2672', 'b2681', 'b2689', 'b2702', 'b2703', 'b2715', 'b2722', 'b2723', 'b2749', 'b2771', 'b2778', 'b2789', 'b2801', 'b2807', 'b2812', 'b2825', 'b2832', 'b2836', 'b2845', 'b2899', 'b2924', 'b2933', 'b2943', 'b2952', 'b2966', 'b2968', 'b2969', 'b2969', 'b2970', 'b2970', 'b2972', 'b2983', 'b2987', 'b2995', 'b3002', 'b3026', 'b3027', 'b3035', 'b3040', 'b3046', 'b3050', 'b3051', 'b3059', 'b3063', 'b3078', 'b3086', 'b3088', 'b3089', 'b3093', 'b3095', 'b3098', 'b3099', 'b3101', 'b3103', 'b3104', 'b3110', 'b3116', 'b3144', 'b3151', 'b3173', 'b3175', 'b3184', 'b3199', 'b3208', 'b3214', 'b3216', 'b3240', 'b3241', 'b3242', 'b3252', 'b3257', 'b3258', 'b3263', 'b3266', 'b3267', 'b3291', 'b3300', 'b3322', 'b3323', 'b3324', 'b3325', 'b3327', 'b3328', 'b3329', 'b3330', 'b3331', 'b3332', 'b3333', 'b3334', 'b3335', 'b3358', 'b3370', 'b3377', 'b3393', 'b3394', 'b3396', 'b3398', 'b3402', 'b3462', 'b3468', 'b3469', 'b3474', 'b3494', 'b3502', 'b3508', 'b3511', 'b3514', 'b3523', 'b3524', 'b3528', 'b3529', 'b3532', 'b3533', 'b3537', 'b3538', 'b3539', 'b3542', 'b3543', 'b3546', 'b3547', 'b3552', 'b3568', 'b3577', 'b3578', 'b3586', 'b3587', 'b3597', 'b3633', 'b3646', 'b3653', 'b3659', 'b3660', 'b3662', 'b3666', 'b3668', 'b3673', 'b3675', 'b3676', 'b3677', 'b3679', 'b3682', 'b3685', 'b3705', 'b3710', 'b3714', 'b3716', 'b3722', 'b3736', 'b3737', 'b3739', 'b3750', 'b3784', 'b3802', 'b3803', 'b3816', 'b3819', 'b3827', 'b3835', 'b3836', 'b3862', 'b3874', 'b3892', 'b3893', 'b3899', 'b3900', 'b3907', 'b3909', 'b3911', 'b3915', 'b3918', 'b3921', 'b3927', 'b3943', 'b3955', 'b3964', 'b3966', 'b3981', 'b4020', 'b4030', 'b4040', 'b4042', 'b4044', 'b4050', 'b4061', 'b4064', 'b4065', 'b4068', 'b4073', 'b4074', 'b4077', 'b4080', 'b4081', 'b4082', 'b4086', 'b4103', 'b4104', 'b4111', 'b4114', 'b4121', 'b4125', 'b4133', 'b4140', 'b4152', 'b4156', 'b4158', 'b4159', 'b4176', 'b4184', 'b4193', 'b4206', 'b4210', 'b4218', 'b4230', 'b4231', 'b4240', 'b4257', 'b4261', 'b4262', 'b4279', 'b4282', 'b4291', 'b4304', 'b4317', 'b4329', 'b4330', 'b4332', 'b4333', 'b4336', 'b4337', 'b4356', 'b4359', 'b4387', 'b4400', 'b4409', 'b4412', 'b4415', 'b4419', 'b4421', 'b4423', 'b4453', 'b4455', 'b4460', 'b4461', 'b4520', 'b4522', 'b4542', 'b4547', 'b4559', 'b4568', 'b4575', 'b4586', 'b4592', 'b4598', 'b4599', 'b4602', 'b4613', 'b4622', 'b4655', 'b4661', 'b4671', 'b4675', 'b4676', 'b4679', 'b4680', 'b4687', 'b4703', 'b4720', 'b4730', 'b4731', 'b4734', 'b4741', 'b4744', 'b4745', 'b4748', 'b4750', 'b4756']"
