PMID
17575454
15183873
13129944
18287020
12876315
15174130
20935174
10431172
10544053
8195100
4290215
3025172
2254242
1512214
13717628
18978044
12142426
7731953
11967071
15699042
20345943
15516583
8550444
7007313
16717284
20196076
17114896
16096261
14643936
12662917
9119199
10627041
16381841
10986234
11514505
30885932
10734204
15556475
19783991
29038258
12951338
12618449
12897016
12366850
22685278
15761956
27023099
26015501
24199636
23760278
19371748
19199332
17182055
16929106
16154092
16154079
12351839
12015152
12015142
11244058
11073900
10089538
9878437
9199401
8755861
8691745
8648643
8422984
7009567
6343798
3054125
2651888
324866
21829166
10653699
10589831
7651320
7050395
7016839
2824439
2693738
19536200
11466297
6310121
6285149
6260750
2411941
2228961
1551836
18031348
17020555
9555903
8432742
7855419
14526009
9495769
7021308
1478454
11782500
6307829
18631241
8098993
2157156
1482126
16818608
3537313
10986267
9016718
7699720
14731270
24451384
17827157
15995192
1956285
26553851
16115199
16045609
19332833
15818467
11557134
3329696
4869216
3311749
2139607
1321049
10564515
7747940
1545706
1545705
9037773
14209328
2233673
8919448
17349664
19151138
16417522
17074894
7511583
7524073
7511582
18239914
19460094
18713317
28430938
3299264
17366475
23013274
6392822
6227795
1987150
19429609
9711545
6281238
3062310
1745236
7836304
2842304
8282692
363686
8407831
8789466
9593292
18363797
14761975
4890160
1906967
1090592
1090571
16218869
9692897
6307982
772165
3035339
2947896
8361352
6348505
4558444
110766
6460021
5246560
1484496
24580753
12730170
11222759
31724401
19778006
17135236
16532312
12597635
11708793
11520037
11180061
11120644
10803894
9371765
18553504
16123130
16414046
6350262
2089044
17698812
16257556
11115399
12859972
17509919
15898075
15292217
10382260
17272300
11163766
11583838
9482846
6284744
33705710
32380170
32114025
31350400
30322857
30087180
28223520
27332128
26394056
24980798
24619089
24530687
24376817
23934888
22753067
21823654
21795783
20815824
20598079
19850876
19748339
19636842
19081063
18041813
17935998
17702946
17702930
17693515
17542925
17513479
16829683
16556215
33847565
31724945
29463713
29197585
28974626
28760846
27161117
26749448
25468906
22948914
22331884
19124575
18430136
17214547
17163776
17090219
17088246
31113900
26901871
22544271
18330348
18165306
15951436
27439868
22178970
20378773
17928002
17908933
26900875
26744406
21586578
19182809
17404237
19815580
16264426
15851030
12429059
16102012
18761695
18641391
18759741
15130122
11274153
16336047
15215418
16824102
17015657
16079137
14559180
17053901
4153999
3162078
18270202
10037691
9030753
8676384
8262947
7890636
5545083
4154035
2947241
1091503
353494
12146972
9484892
15576795
6252281
1097393
7791215
1848637
11361065
9864311
8774730
7811395
2999119
2951378
8246840
15060041
4928893
9097040
6050
16842212
8438231
10943556
9529885
16828913
16011372
7867647
1743519
16159764
10648098
9882686
8920001
7934931
16956381
18286376
15808934
3531186
9603882
10037776
19727445
16597952
14617144
12818199
12081949
11872712
11545584
10744667
10635320
9268326
9218814
9067608
9044272
8995522
8598302
8195072
7608100
27708355
26324908
24101525
19854947
19443546
19246541
17376066
17041597
16091035
15031713
14633998
11832210
11278066
11251811
10760161
10523315
10027974
8402918
7838714
7744017
7729430
1931824
1657123
27171414
16553881
11459952
10746761
9767582
9632255
9484882
8605888
7746851
10476036
10844683
8168483
2254268
17376071
10931315
15387814
18586941
15491352
1379743
18824089
10361305
11114887
17122336
12823825
32247761
30890609
19424426
17480075
10852888
9045846
8892829
8639527
8557655
8557654
25856398
21764922
21496648
19581362
19542283
19502407
17998207
17609141
17339063
16683020
15909991
15601687
15170328
12644507
12591865
12591864
12145642
11278903
9657998
8816756
8631757
8305438
7623663
6448631
6090423
2832069
17609139
16452309
15569922
15236585
15042093
11742065
9748445
8820640
16630631
16369945
11243808
18931127
16306993
15175281
7045071
7034961
3510184
15375146
9495737
9209042
3313398
2646634
18427119
2644646
353036
10972797
15539117
6307970
334749
19834901
8415608
12080332
12034838
11551204
11056168
9421501
7029536
6330676
6321159
6292835
6273841
6264323
2993106
2835638
12079335
10371161
9857018
9506888
9030538
3295776
3003065
776933
29240933
19762288
18452313
18029662
17630776
16939226
16793370
16167825
14644316
14580212
12145219
11157766
9430653
9425079
8811174
6380755
6290450
2407949
19208636
17898841
15913669
10469667
8444906
3024109
2690930
2546148
2525700
1710617
19100865
11818552
11506801
11004168
8244919
3515318
3052275
1763073
1530937
17028021
15475187
19617358
11459953
4205905
27718375
10671556
25448815
11420377
2254239
1999380
15090512
4576407
25225400
19714241
17274596
14622426
11722742
15601708
15743955
16321939
8472917
6345502
12846838
10766858
10629172
9748275
7037773
6363412
9673030
19838697
6330500
8581399
9371449
17873050
12837781
12750020
11812124
10329792
10205156
6370952
2033061
1447141
11361082
1577693
12045108
10480925
19558329
15876371
4554640
1537811
216006
16098472
8226676
12105207
3320963
11373298
7567469
22081394
14769005
10609888
9874769
9688279
9482859
9396837
9288401
9169026
8262938
8144648
2679652
1606960
1527085
2405383
2007585
2531290
10829016
2962989
2524495
1838215
1650339
2553698
9097039
18289380
6299893
6227527
1630906
18363324
25157077
22037404
19875284
19585972
19213731
19164768
18725455
18704941
18271571
17266990
16793549
14960587
11390406
11346647
10821865
10600526
10079084
7915138
7693653
6147321
23499019
16325142
14594796
12794081
12121720
2575489
1358874
27306110
17056747
1682920
15749055
1370469
8246839
1447160
17224607
9655353
2158922
8206909
2684780
8002607
9205837
21477255
8830272
32554497
30281793
28538096
22497216
20416270
20096262
19928831
19584547
19218360
18983149
18953727
17288457
17267395
16040612
12450405
12186553
11170431
10393339
8399424
8399242
18087041
2854403
28235459
17583738
16964530
16624801
16448146
16299377
15465820
15053605
12668481
11844770
11017202
8083153
7961841
7045115
6365921
6308657
6093862
3301837
2981797
2544445
2162836
1322173
1309809
1309808
19551979
9298948
9020789
7495791
3036778
3013300
2168206
2165491
2162837
18823983
2856144
2172211
2170337
1850294
1478458
1315704
1847904
2265756
16750836
8576043
9378722
2162835
1356963
16937244
19028453
18369469
9611815
9733689
4598009
18941301
10217490
8219277
8181752
3023185
2211531
10074087
9802028
8375392
7665475
6358793
12101307
16862137
32215705
24848979
23958403
23651217
23226268
23046700
20875395
19594136
18846815
18041955
17869606
17014073
16855837
16459080
15908344
15864263
14696323
12949525
11934621
11932438
9618536
4867478
23236852
18564424
17170762
16885435
16487745
16023758
12847292
12634340
11489131
11292813
16193054
15470704
9990077
16467145
15130116
11591692
15121896
1409590
11700351
11946977
9451003
8955389
4568614
1107801
1092298
359555
357845
5999
25135747
24039243
22780562
15150239
15073297
29203472
25549248
15066832
11511871
9765574
9973351
9811641
14996819
336628
15466053
29995997
4346810
10482502
17088549
8031825
11803016
29906256
18084068
11959552
11502177
11286890
11078736
11050088
10571059
4912528
4901371
3076377
3076376
1729241
32265440
19679654
16392800
11566998
11171141
6988423
4901354
4572732
3294837
2669955
7002930
6754705
6339472
2651445
15466018
11160901
11859088
12885413
17919278
16294310
8910376
20141531
19536156
19054084
3038842
2670898
11683869
1856179
19269243
20646069
20208176
30247527
10082980
25528573
21338414
19581369
17304571
17004054
16846236
16828114
15932259
15554696
12741822
12368282
9139900
7007330
6765942
6371007
4899922
4610570
4575979
4565677
4261992
3316185
3029075
2985611
1730688
1551832
1527082
1380161
417047
391404
353292
322142
105245
52377
28923470
16391137
16354671
12612607
11790745
6369111
6363408
3888977
2842297
15576365
15476881
11118595
8975250
8051048
17965155
17483231
15576375
9871019
7628437
6092874
11790747
17040898
11872715
10521496
11115123
9701827
29257832
21219470
12054830
10843861
4245367
3013869
16840781
15513925
9849875
31369167
15099515
9858741
8282684
8253679
3015869
1317380
18201723
10463179
10631293
10398829
8631665
7934831
7476160
15612932
12029032
11157932
10856246
11251833
16088348
26003922
9829938
17015655
9600841
12359079
11069681
10732681
9020118
8939874
8253068
8045257
7563089
7556084
19853580
17704542
15951035
15175310
14659543
12809499
12220653
10521500
9829959
9701825
8034620
7750561
32989086
25404704
23716687
23659793
23645666
22033919
19450960
19211555
17060619
16292303
16246086
16159779
16154141
15317805
12167867
11914356
11867527
10944122
10644701
8702704
8641431
8526914
8428583
8244950
6339072
3284784
27613865
23355473
22304380
22033925
20479269
19366685
19013277
18848525
18761620
18439025
18052199
17699162
16242710
15850376
15546659
15476412
15210351
14722060
12941690
12935896
11821048
10931878
9425040
7650029
2167176
19924216
19656854
15815684
14618254
12771143
11222599
10931320
16677301
16513637
16455668
15096523
14578344
10397756
19158385
9184221
15516557
16490356
11309115
16153172
9564033
18033800
11051763
11544213
10698927
33494894
25845600
22570478
19766657
19580332
19419959
19108701
18502761
17545164
17342207
16897455
16787973
16524590
16489347
16352851
15802246
15456775
15276835
12079349
10629194
10391886
8813050
8341592
8320213
8226701
7934887
7607492
7037767
6993844
6336742
6300769
6225697
3891330
3891329
3019677
2546039
2201947
2013413
1862071
1590763
1581360
1551854
1537808
368070
167279
32152218
18706913
16644499
15882618
12897023
12067334
11072067
10206949
8200522
6336735
6308634
6171561
4576399
2960382
1630320
16199573
11988528
11972788
11972787
11371527
11263490
11080169
10692164
2549371
19079575
17727900
15534208
10094691
6987663
12591888
11004192
1925019
15925551
14673109
14643657
7603433
10715006
8981994
19236706
15225322
10572959
11466294
7559336
14718529
9525947
9624689
10913096
11741871
10913097
30372406
17079680
8346018
7547971
2996525
2996520
2174169
1312345
27402625
15884941
11551223
8702865
7013950
6751816
6450867
2844784
383238
16829675
15654871
14109218
10981634
10833406
8499449
8419359
7642483
6754697
3910107
3511050
3285122
3008149
2999070
2673305
2668268
2643383
18337747
7041115
6251026
391567
17137328
15361522
6388571
7961411
16484232
11803023
10486141
2659351
10648801
9210286
9514256
11850430
10373108
2670903
25108218
14656444
10899996
11929612
9086272
8432722
10194318
2662188
18288206
10026269
1766869
8412700
9802017
6321441
2270077
1588908
8861219
8522527
6249788
2549374
1551849
9426146
3301821
1830209
10581683
9613584
6315685
3020380
2823072
6316109
8202364
26319875
17669360
10931886
2836397
9743119
7984428
17337586
19039680
12914940
2180913
15667278
9079897
1856178
19415239
29459651
18312271
16021622
11886751
22767547
27696649
17545146
10336376
6369246
3907689
363695
10747936
9253409
8395503
7048313
6382166
4873401
4558857
3072022
3052532
2674127
789338
4319
18971327
6329710
376531
9275160
8845762
8845761
6294470
4365537
6348703
16933036
11162084
9579078
29514851
16135227
10471730
8555191
8155701
7729548
7643397
7047500
7042706
6337120
4944315
4914847
4869215
4371652
4332555
3881255
3516215
2106136
786633
783157
334569
17096
8692925
7925483
7659511
1721699
1565639
11514527
10918062
16978582
7647112
15063755
10966471
2203971
15380559
7764507
12900028
10493123
22095702
18621668
318639
20173761
19246752
15647275
12218041
12819857
12169620
20008776
10926494
1537791
8987357
11566977
27112147
9873074
19509304
10454610
16962548
16793063
16678201
12555559
12531654
12521268
12065485
11982332
11865437
11784161
11476485
11119550
11034781
10956653
9951731
9916080
9761730
8824216
8703965
8674765
8634296
8021209
7978236
7848266
7559411
7505271
7483768
4550759
3058818
2407239
2187747
1311488
4289188
2969724
2182772
8613984
5326114
16986629
11603966
10200953
8759852
21602342
17873039
15757509
12065479
15618228
18669580
8611179
4155957
3883995
10739937
3277621
12637497
1560456
6379605
15716138
15126466
17555842
16595627
20400551
11121068
16540542
11053405
17679694
12952533
10637328
9492268
9154934
12773378
17018556
8387990
14635120
33443125
28655843
11752325
11750821
6282416
26527647
9409145
28642368
20478255
18400183
15372038
2890081
23579681
21637253
18485865
12417198
12270717
7892228
2878917
1648076
1355769
11597451
1363735
19325559
8878036
2863818
7916011
17028033
9108285
2886490
1971261
1686292
8121417
2904111
8101185
9545231
1970114
15546670
10908657
12842468
16672475
18485872
1602968
1846149
12591892
19754149
11830595
10092655
1840644
10348770
1656498
18656959
2203778
8662613
15052329
18807027
17362200
14646090
11825609
9139929
8037730
11108713
2670911
8312607
3519603
20051244
16905151
15295115
9261111
12426124
10593884
7860609
7721697
18789529
8764681
12829264
17456747
26283773
25205199
23517233
22237011
21665976
21179522
18083710
17449669
17277053
17225934
17225063
15993072
15522863
15213392
14651622
13129945
12890026
11328822
10323233
8316089
8144488
8039672
8022270
6310567
5330517
5330218
2839513
2836373
2549378
1937006
1885532
1854585
390162
128553
126991
28264993
27935943
22493017
22100395
19708689
19627500
19432807
18653801
18390658
17927700
17578453
16928679
16820681
16741125
16414071
15824450
15736954
15109731
14668326
14665631
12958215
12896986
12873727
12618451
12427941
11705387
11344156
11087740
11029413
10485884
10441470
8100348
6768753
2985285
135755
25802296
22493019
21984795
21905676
17908684
17628143
16718599
15612934
12840109
12823822
12193634
11566987
11292793
10209752
9353297
9159515
8631671
8316087
7665457
7654405
2670904
15644214
11967085
11501670
8344918
8039674
6989802
2089218
327077
15351721
12957834
11934617
8316079
4897798
16005896
11895294
11790740
17803904
17803902
8588889
16741124
11418549
9811664
11278973
9218434
16771665
11101675
17496099
8820648
11441020
12011463
15546665
25571948
20345660
19854895
19400794
15466024
15101973
9282742
8509333
29967164
25496259
25496160
24750258
23818486
23782448
22328664
17071748
27477251
17986188
15451506
9721304
8631709
30622193
19684127
17938168
16803586
20497333
19880599
19458048
11948172
17542921
16194242
15630023
18165305
16238627
15774864
14663069
15752189
16824093
16824090
11401685
14702319
20847002
11703663
17185541
22885295
12787347
15387815
15516588
12626683
23856328
10569778
9099672
15951433
11544217
1732206
15720549
1356966
8113204
4609459
4604806
23072323
19287007
11206077
22378793
21216167
20675723
20659294
18441063
18208495
16979583
15853944
12889036
12604539
12051843
12044152
11743689
10850814
10764756
10575351
9756859
9473443
9435021
9245398
9148951
9144789
6323018
6269086
6194415
3020376
2539364
1846808
1846427
1656869
1656495
1656457
1323022
1322887
1315750
794878
94144
27496516
24497635
22018490
19527654
19147516
19097914
19073701
18765690
17766248
17682095
17397985
17353933
17334374
17228868
17116675
17074789
17043118
17009874
16963775
16803589
16689800
16397501
16288462
16223508
15916595
15897198
15854646
15698572
15685225
15616284
15019780
12844869
12829716
12813060
12519191
12373757
11504719
11399091
11237612
10944214
10734094
10543963
10521257
10411889
9427406
9278055
8798753
8733233
8635474
8634270
8383523
8107146
8011616
7952188
6358794
6327603
6309403
6294616
6270661
6255421
6248518
6246508
6154685
6094559
3038875
3035573
3029031
2911359
2848243
2826251
2655532
2546002
2172086
2160049
2155204
2153834
1720186
1657531
1646964
1327123
378403
368801
347446
230505
186775
24858081
18347114
17400739
16420346
15866942
15535863
15066028
12533486
12213801
11895436
11850398
10594821
8078472
6297752
6089112
3025879
3019999
2852300
2821270
1849077
158465
18843219
17376074
17229208
16936317
16798730
16757578
16238625
12694626
11432418
10507000
9748489
9593293
8940171
7590259
6229530
3053654
3029692
17093499
10713132
15528434
8999816
15094797
1851552
11981561
9632377
16885437
7968921
18586829
9917404
18632294
16077126
32305462
30614541
29795186
29669923
28833766
28727911
28428246
27859059
27248857
27189986
27025773
26240360
24277995
23562829
23217711
22076723
21768118
21059683
20439464
19962961
19696878
19684128
19169848
19103929
18686297
18437307
18351678
17904512
17701223
17561947
17434124
17170117
16648174
16613854
16555073
16507358
16415343
16384998
16309705
16275641
16225874
16156644
15784262
15752686
15470057
15342595
14651621
14623997
14596822
14573869
12810912
12434017
12356325
12207689
11544208
11090270
11018997
10048327
9425082
9145101
8990297
8855230
8828228
8797838
8620890
8300530
8206983
8105482
7776367
7023474
3025174
2962992
2674651
2543679
2525130
2203539
1835085
1830586
1592823
1396676
29643454
28013030
27242140
26836408
26240333
25739641
25558912
23708608
23160352
22732719
22065753
21525416
20448033
19635595
19439666
19140322
19127371
19054328
18438606
18434193
18342617
17984091
17976642
17545305
17244532
17182732
16464648
16289019
16201868
16198374
15955075
15849697
15705578
15694339
15545825
15478358
15197758
15063739
14726952
12718535
12718534
12654915
12637539
12553723
12446654
12383055
12237299
12205085
12142139
12061803
11917132
11087363
10531000
10521435
10458167
10380927
10318904
9271843
8898387
8601834
7937941
7916010
7900997
3003085
3003084
2970643
2675977
2525129
2522091
2270076
2249663
2229074
2005967
30586457
26545493
25686738
25451597
24532774
22267514
20732327
19551876
19003436
18995833
18488042
17968012
17544398
17337578
16359340
15866952
15621460
15550247
15547289
15516558
15485812
15448982
15351650
15168861
15102842
15044009
14741222
12639955
12630897
12475170
11084044
9987118
9582319
9473038
8780775
8106526
7603976
7588636
7547895
2900239
2570575
2427506
2269429
2046546
1826368
1628824
1512194
1438220
29260303
26823468
24280225
23888781
23345595
23148222
21474779
19596340
19519521
19004452
18599817
18039765
17280684
16533811
16076845
16021693
15632130
15589844
15378765
15302880
14960329
14563887
12911840
12422512
11889118
11731148
11254127
10791710
10613892
10570141
10497158
8599944
7783627
3887408
3542975
3531168
1935909
1565647
1534276
1400176
30442809
18394994
17360615
17357109
16051221
15908962
15702537
15128516
14606689
9822823
9822822
2126519
1359538
1323828
22732191
19698713
17920630
15303282
14617181
11309122
6322174
16474175
15186449
15176868
12054669
8576050
17948006
14629008
11407116
9694873
17919282
16207917
15987899
15937182
11094158
28504929
17416652
12369934
12183460
10931286
18723842
17215254
12150913
16051146
16139413
16302275
15748988
14595348
11985624
18823050
17067847
8349564
17122063
16352602
15289551
15757896
22157000
1630901
9103205
11106641
9476895
15175291
9609686
8658133
8692698
6386050
3009224
2514789
793638
353051
344312
12363343
9379896
8807793
15575692
16820464
2670682
27849601
16300397
15987897
15581587
15469254
11142385
14730018
10924141
10529181
10428788
7489483
21998096
12756333
2990900
2849753
17113994
14566049
11779468
17085441
21270125
20826162
19923724
19646958
15967977
15897188
12670660
10732983
9047371
6389524
3522555
2896604
1646603
1458058
12711733
7592358
3902799
3909108
12897000
15007099
15459648
8081752
30107581
18662788
15317774
10972843
2989655
1938927
1655051
767337
2548920
3024165
2841642
2831502
2548161
7928948
2013582
7607496
20015968
14733619
20980267
19090519
19911131
8364123
3886836
1987159
11092250
8131887
2243799
8076592
7896723
10926369
7896771
2527569
2468524
2434147
1830224
15205426
2674131
1465423
11700350
16887611
9133319
12234664
8223423
9658012
19836012
17047874
7517391
7517390
29669516
22960041
18178655
16313612
16313609
12948487
12196171
11872840
11872826
18092811
17370038
16923915
12813067
12644513
8596456
17186377
16193283
8602163
6376472
6268411
6097798
12057967
7007312
2836368
16102597
9148773
1592838
15292131
22534293
7729419
12354617
16333751
12732308
10633096
16718597
2254251
2651410
8770581
7592411
3553189
1324873
19088907
22809289
11136463
9512522
8134371
7921245
9878422
9493373
9344746
8606168
7596833
1717346
9987127
9159513
19614590
11997041
9868784
1712397
16045608
15485810
17846588
16952954
6296057
6246062
372492
17088369
1659648
3275618
3029015
7592420
11914341
6989810
10966570
12107138
8144492
7596290
6350260
6309737
3042748
1569008
3301805
1569007
8349544
11739766
11053370
3038843
17463081
12654000
22522900
20639325
1840553
18495664
15590624
20128927
22089966
7649986
6446651
1856194
381310
20484676
7037404
7019717
4339718
24374335
19471981
12200425
10425677
1804764
16997589
15448692
6383359
30131942
16030223
1527014
15576807
11751812
10629197
8917080
3009409
3891753
2993238
1729203
15268940
2195019
14702302
10585849
15699038
3534538
11435407
9696780
25243376
8332529
9696779
19936294
19378191
19378163
19378155
19289840
19194573
16963446
15094055
11448880
10499257
6389545
3300769
2677753
2665822
2141834
1406951
28493869
16622061
9828358
6319357
3090041
2033383
16515535
383574
6361020
6294471
6219268
6094549
2419307
1943695
15933025
6267016
3293911
2876892
9573213
4577747
3017915
2113157
19047356
11418550
8407846
6348029
6300030
6243629
33857142
33370261
27525505
6348028
3009484
1885519
363690
201607
23301723
16846247
11953319
2066344
1563353
3533535
3316191
2254246
19220747
18165295
16751270
3894330
17993535
6451612
345275
15165230
9529891
2644207
15703173
14675764
12003934
4330551
3512526
3512525
2194570
1879697
3141381
8626295
8626294
3065456
330498
18834143
14705928
11669643
9344750
350831
25816013
16971952
16698936
16452430
15136044
15001355
14705929
12730325
12591880
10468575
10049798
9600984
9573160
8892808
8757288
8627625
8568890
7892209
7643400
3536867
3050128
2447650
2181149
1719217
1594581
16208378
3549690
8158647
14673116
11268201
9545371
9449357
8002586
15170399
1482109
12500982
10320579
11118149
11169117
10809679
8371115
3297921
19661178
17172328
16804186
16385049
17803963
8353127
15883881
27380370
1678742
7024730
6144665
2204034
1938932
1712230
6271734
16385050
18317523
1699931
7012144
6350283
368024
2191949
12535077
16291677
3045078
2656649
16585748
10464203
17588214
28890187
20937906
20006622
18177040
14709072
12659966
11931651
11342180
11171069
11118517
10830123
9766025
9388692
9182541
8530461
8171005
8168538
8006005
7929167
7832591
7821654
7821537
7821536
7755573
1970645
15558
14963488
12889033
19918073
16369691
3543693
19007420
7934815
16042616
18798051
6300086
1850739
19729089
11279025
11004173
9588799
18309357
11756427
17992580
16980444
2160943
20079748
17243787
2684979
2154945
2139795
8655506
4928016
2699406
2139473
2110093
15317788
2521621
6227609
3040680
2536681
2521622
6260580
6260579
1848300
2956250
9795253
19744923
11785976
8759842
18263722
6313625
1090585
11283302
8132465
8407843
28962020
23687277
15225313
12180910
11751765
10760140
10722475
10322039
9333027
7777530
17635875
14681377
11523004
10419969
8521301
8002604
7608098
7504664
6998969
6106014
6102380
1715857
10858345
10498949
9783171
8282690
7768850
17967850
10852879
10602715
8723480
8636021
7928997
19926649
9324261
19555372
12562820
11395452
10850996
12456787
8383113
16450885
17426813
11473263
18615097
10548536
8842153
8432709
8039676
1917846
7643383
8830238
10548535
16445746
15802249
14560665
12367533
15817387
17218314
11844760
14674886
11967083
30834961
18247525
15307895
1885549
3029379
8647276
16376388
15221223
4926674
4583203
4574696
19118351
7894704
7773398
29519523
14643892
11029450
10964926
8166735
1939141
8721347
14982633
9045651
1584788
16139298
8226682
3053659
17954980
11251844
2188941
2660107
7928991
9484901
16885321
1348692
12192075
15126489
16756484
16030220
6337993
3918982
10770749
9841666
9449253
7030331
6450748
3510188
3090016
16339737
9158739
1103132
15186489
10383966
10542235
10037771
18227264
27318193
23495653
22406258
21858888
19536206
18682701
17676982
17208965
17144658
16959572
16707686
16359703
15667220
15533450
15330757
15299315
14993606
14979727
8832892
8832891
8637911
8292590
7473732
2834370
2820061
2104606
1660136
333434
333433
25445668
23078189
21979954
21965561
21174433
19923210
19053273
18657546
17609131
17609125
17217957
16751275
16573695
16407109
16322572
15316026
14744139
14702329
12704234
12672798
12562763
12368460
11994152
10760170
9927672
9852019
9767583
7891561
7568212
6376475
6279644
3905762
3894359
3510191
3049536
2991198
2496104
370831
30858302
25967982
21606342
19580745
19547746
16855257
16679313
16672602
16267289
16164563
15516567
12119290
11964403
11923283
10231491
9822812
8663384
1537797
17694049
16973743
16855252
16446460
16293695
16245946
14621982
9473047
9315712
9106209
6784119
6305515
2847160
1662380
1429629
16707688
16262780
15111386
9537386
8663400
16030204
15916610
11092844
11056533
10676817
8486661
2403544
1495964
1326408
16924119
9442881
8643518
1737035
17609145
392505
21821033
19542282
18952873
17176101
1658595
8071219
12399493
8626304
17906139
12374842
12644495
14996803
24275662
11157926
22223481
7876157
16158456
8756703
1554356
1993184
16402224
18723630
4908790
12514000
6090411
1943696
3888955
3029041
7815923
16607041
8576059
17010380
11053259
17389639
22535590
27870912
22272354
21599645
15308647
12526851
12004108
2987192
29162829
27276259
25402482
23000901
22569249
19847921
19101549
17951296
17673622
16331991
15313236
15111107
14630329
12475936
12004122
12122215
2671656
3528129
3528128
26879449
18433631
10651802
21419241
18786404
18786392
17913745
11890942
11751638
11567013
10801781
8382805
19580329
11772406
9614128
9507009
17664315
2034216
353496
1577702
7651832
16990279
25066136
18485005
19782088
7817396
15968063
3039308
387742
2841129
15561822
2546921
2198247
1991724
16499623
16857675
20463026
15111059
15103136
11429455
8820643
1715407
15670813
11577158
11281321
9663683
12867437
11566985
2821274
14627744
18084893
19921932
9514258
9333323
7037784
6447689
6443594
6277938
3047685
2188964
372191
18272177
17434429
3058703
2991286
2407714
2404765
1644752
11812853
17850814
8501075
18036138
8801422
19933154
2108134
11553332
17026754
11448770
15487940
12016301
17597615
19917611
10537212
3516690
15119826
8772179
19361432
10896209
15385959
20974141
12940994
17216401
29176613
16412426
7747941
10224080
11506918
9738917
8021226
22126071
4869561
4869560
4320607
4312478
4307450
1556102
14235522
19656466
7692219
7590310
12923112
10515954
12549051
10978542
9573142
8631699
7815937
7503752
2536924
8451183
6317653
8704970
4585187
14973046
9658018
10092637
9023177
8594323
7934942
3888294
3301813
2192231
10632882
9495739
4578
4942756
14641075
9732434
21081498
19542235
10500118
9751644
18311941
18245085
11960983
11863430
8409924
12783887
11004182
8057835
32412234
32157864
7476863
34137249
26801562
22465792
19422057
19289129
12067348
12027588
7793951
18514222
17159217
14712652
12217688
12169597
11985714
11866462
11844771
10564485
9724717
8955629
8449900
1400156
1317841
19502391
18673442
11724537
11244065
16478729
12791142
11401718
10564484
